Timestamp, KBps
1531130261.4947503, 275.5
1531130271.4952846, 269.2
1531130281.4957967, 272.1
1531130291.4964654, 274.7
1531130301.4972403, 276.9
1531130311.49801, 220.7
1531130321.498851, 266.3
1531130331.4993496, 270.1
1531130341.4999735, 270.8
1531130351.500697, 270.0
1531130361.5013313, 261.9
1531130371.5018609, 263.1
1531130381.502555, 269.3
1531130391.5031443, 269.1
1531130401.5037649, 271.1
1531130411.5043082, 262.5
1531130421.5049531, 274.6
1531130431.505517, 267.4
1531130441.5060499, 270.0
1531130451.5069394, 275.1
1531130461.507574, 274.1
1531130471.5081525, 274.6
1531130481.5087051, 241.4
1531130491.5091426, 231.8
1531130501.509607, 195.2
1531130511.51009, 270.9
1531130521.5107462, 275.9
1531130531.5114927, 273.2
1531130541.5120835, 269.2
1531130551.5128691, 272.3
1531130561.513695, 271.1
1531130571.5142255, 271.5
1531130581.5147686, 271.5
1531130591.515334, 270.6
1531130601.5159705, 266.4
1531130611.5165262, 275.9
1531130621.5173903, 273.5
1531130631.517957, 273.2
1531130641.5187974, 274.2
1531130651.519588, 274.2
1531130661.5205128, 275.1
1531130671.5210252, 278.3
1531130681.5216222, 227.9
1531130691.5226266, 277.5
1531130701.5231926, 273.2
1531130711.5238328, 253.9
1531130721.5244577, 171.3
1531130731.5253956, 267.3
1531130741.525966, 272.6
1531130751.526494, 276.2
1531130761.5271401, 274.5
1531130771.5282414, 272.4
1531130781.5287015, 264.6
1531130791.5292892, 231.3
1531130801.5300448, 266.9
1531130811.5305676, 267.3
1531130821.5311658, 275.2
1531130831.5316658, 265.9
1531130841.5321429, 267.7
1531130851.5326657, 276.7
1531130861.5333042, 263.4
1531130871.5337956, 272.6
1531130881.534439, 266.2
1531130891.535116, 251.3
1531130901.5357616, 247.3
1531130911.5363922, 264.5
1531130921.5370896, 259.2
1531130931.5375319, 276.0
1531130941.538076, 273.5
1531130951.5386107, 273.0
1531130961.539202, 267.0
1531130971.5397553, 274.2
1531130981.540311, 273.9
1531130991.5408182, 268.9
1531131001.5412865, 268.9
1531131011.5418239, 272.8
1531131021.542608, 279.8
1531131031.5434651, 273.4
1531131041.544123, 273.1
1531131051.5446115, 269.7
1531131061.5450766, 271.3
1531131071.5456245, 265.8
1531131081.5461345, 267.9
1531131091.5467746, 269.5
1531131101.5472586, 255.7
1531131111.5478075, 267.9
1531131121.5483613, 274.2
1531131131.5489185, 272.6
1531131141.5494664, 276.8
1531131151.5500345, 273.0
1531131161.5506606, 277.8
1531131171.5512664, 271.3
1531131181.5521152, 274.3
1531131191.5526822, 271.7
1531131201.5531905, 266.2
1531131211.5537279, 270.5
1531131221.5542755, 269.5
1531131231.5548515, 269.6
1531131241.5554066, 268.4
1531131251.5560992, 266.3
1531131261.55682, 267.6
1531131271.5573807, 271.7
1531131281.5580184, 275.1
1531131291.558753, 270.0
1531131301.5593588, 271.2
1531131311.5598257, 273.1
1531131321.5603974, 186.4
1531131331.5609777, 254.6
1531131341.5615518, 275.6
1531131351.5621874, 276.1
1531131361.562747, 275.0
1531131371.5633318, 275.2
1531131381.563972, 263.2
1531131391.564538, 272.4
1531131401.5650413, 274.3
1531131411.5655742, 276.3
1531131421.56613, 269.4
1531131431.5666785, 266.2
1531131441.5673983, 260.4
1531131451.5679955, 275.6
1531131461.5686297, 270.6
1531131471.5691862, 255.4
1531131481.5698774, 272.8
1531131491.5707026, 276.0
1531131501.5715723, 274.4
1531131511.5720563, 268.6
1531131521.5725572, 257.2
1531131531.5730717, 260.5
1531131541.5737805, 262.6
1531131551.574294, 250.3
1531131561.5748198, 244.9
1531131571.5753756, 257.3
1531131581.575954, 278.7
1531131591.576439, 255.7
1531131601.5771084, 271.2
1531131611.577656, 264.0
1531131621.5781615, 251.7
1531131631.578771, 228.2
1531131641.5796258, 253.0
1531131651.5801976, 240.5
1531131661.580872, 252.6
1531131671.581555, 223.3
1531131681.5820656, 254.9
1531131691.5826097, 268.9
1531131701.5833058, 273.5
1531131711.5838618, 264.1
1531131721.5845907, 269.4
1531131731.5853045, 265.9
1531131741.5860033, 271.2
1531131751.586542, 271.6
1531131761.5872004, 274.8
1531131771.5877664, 259.6
1531131781.5883164, 265.5
1531131791.5888526, 271.4
1531131801.5893435, 262.7
1531131811.589962, 267.9
1531131821.5904758, 267.5
1531131831.5909922, 270.5
1531131841.5917966, 275.0
1531131851.5923758, 265.1
1531131861.5929267, 266.6
1531131871.5934784, 271.4
1531131881.594128, 255.6
1531131891.5946803, 247.4
1531131901.595508, 268.1
1531131911.596151, 267.8
1531131921.5969493, 261.5
1531131931.597836, 273.2
1531131941.5986319, 245.8
1531131951.5991685, 248.5
1531131961.5996149, 267.0
1531131971.600114, 265.8
1531131981.600708, 266.4
1531131991.601201, 267.0
1531132001.601786, 265.3
1531132011.6022718, 259.0
1531132021.6032145, 264.9
1531132031.6038072, 265.4
1531132041.6042554, 260.2
1531132051.6047783, 270.3
1531132061.6054056, 266.7
1531132071.6059732, 267.6
1531132081.6069674, 260.2
1531132091.6075518, 266.5
1531132101.6081095, 269.8
1531132111.608716, 265.2
1531132121.6092646, 274.8
1531132131.6097684, 264.8
1531132141.6103806, 267.6
1531132151.6114123, 267.3
1531132161.6119747, 210.1
1531132171.6128387, 267.8
1531132181.613355, 269.3
1531132191.6139302, 272.1
1531132201.6145067, 269.8
1531132211.6150424, 269.4
1531132221.6156156, 271.7
1531132231.6161664, 264.7
1531132241.6167905, 270.5
1531132251.6175044, 272.7
1531132261.617952, 270.5
1531132271.6184561, 269.6
1531132281.6191413, 256.8
1531132291.619891, 267.6
1531132301.6204655, 266.5
1531132311.6210127, 265.5
1531132321.6215756, 270.2
1531132331.6221266, 269.3
1531132341.6228218, 270.4
1531132351.623361, 267.3
1531132361.6239393, 272.1
1531132371.624636, 260.3
1531132381.6253057, 271.0
1531132391.625774, 262.0
1531132401.626539, 256.3
1531132411.6271734, 261.4
1531132421.62784, 228.3
1531132431.6285882, 247.7
1531132441.6291707, 266.3
1531132451.6296678, 268.0
1531132461.630144, 268.8
1531132471.6306868, 270.0
1531132481.6311388, 274.8
1531132491.6316273, 269.9
1531132501.6321385, 256.1
1531132511.6326413, 269.2
1531132521.6331966, 262.2
1531132531.6338258, 265.8
1531132541.6343968, 216.1
1531132551.634952, 204.6
1531132561.6356375, 203.9
1531132571.636168, 248.1
1531132581.6367106, 254.0
1531132591.6373208, 257.5
1531132601.6380033, 257.8
1531132611.6387398, 252.2
1531132621.6393402, 262.9
1531132631.6400523, 264.5
1531132641.6406221, 263.9
1531132651.6411192, 261.7
1531132661.6416664, 267.3
1531132671.6422067, 271.8
1531132681.64281, 273.5
1531132691.6434388, 268.5
1531132701.6440208, 249.1
1531132711.6444843, 267.7
1531132721.6449788, 252.8
1531132731.6456115, 246.1
1531132741.6464627, 266.7
1531132751.6468809, 272.4
1531132761.6476562, 259.9
1531132771.6482272, 268.4
1531132781.6488907, 272.3
1531132791.6495008, 277.7
1531132801.6500638, 273.8
1531132811.6505377, 276.8
1531132821.6511147, 195.7
1531132831.6516526, 209.9
1531132841.652196, 275.8
1531132851.652902, 269.3
1531132861.6536734, 277.3
1531132871.6543307, 272.9
1531132881.654894, 218.1
1531132891.6555808, 270.9
1531132901.6561458, 272.7
1531132911.6566942, 272.3
1531132921.657348, 271.9
1531132931.6579878, 273.1
1531132941.6585507, 276.0
1531132951.6591513, 270.2
1531132961.6596985, 269.7
1531132971.6602178, 274.3
1531132981.6607842, 268.8
1531132991.6615508, 274.1
1531133001.6623423, 267.3
1531133011.662912, 267.9
1531133021.663516, 243.2
1531133031.664147, 272.6
1531133041.6647139, 257.7
1531133051.665258, 271.1
1531133061.6657672, 268.3
1531133071.6662276, 267.1
1531133081.6667538, 272.5
1531133091.6674845, 271.5
1531133101.6680884, 268.7
1531133111.6686175, 269.0
1531133121.669185, 262.2
1531133131.669819, 269.8
1531133141.6703773, 261.6
1531133151.67089, 265.5
1531133161.6714945, 263.1
1531133171.6721482, 270.0
1531133181.67271, 267.7
1531133191.6732652, 274.4
1531133201.6739302, 272.0
1531133211.674631, 264.8
1531133221.6752193, 268.6
1531133231.6758652, 266.5
1531133241.6764224, 243.6
1531133251.6769567, 266.4
1531133261.6775541, 262.4
1531133271.6781087, 257.4
1531133281.6786587, 263.2
1531133291.6793168, 260.1
1531133301.6797972, 271.9
1531133311.680302, 250.3
1531133321.680833, 265.7
1531133331.681463, 262.5
1531133341.6821165, 230.0
1531133351.6828427, 218.2
1531133361.6835752, 246.4
1531133371.6840498, 258.8
1531133381.6845057, 265.5
1531133391.685138, 165.2
1531133401.6856387, 176.8
1531133411.6862302, 249.3
1531133421.686902, 261.9
1531133431.6874971, 198.1
1531133441.6881237, 275.6
1531133451.688949, 225.9
1531133461.6895792, 246.2
1531133471.6901546, 266.3
1531133481.6909633, 265.0
1531133491.6916761, 237.3
1531133501.692235, 235.9
1531133511.6928003, 260.9
1531133521.6933017, 266.8
1531133531.6938329, 267.2
1531133541.6948333, 268.1
1531133551.6953294, 271.1
1531133561.6957822, 266.2
1531133571.6967146, 264.1
1531133581.6973202, 260.4
1531133591.697805, 241.2
1531133601.6983793, 266.3
1531133611.6989388, 267.9
1531133621.6995397, 213.2
1531133631.7000926, 260.2
1531133641.7006507, 247.5
1531133651.701321, 260.0
1531133661.7021084, 268.0
1531133671.7026582, 272.5
1531133681.7032537, 271.5
1531133691.7038472, 266.5
1531133701.704416, 271.3
1531133711.7049625, 264.1
1531133721.7055361, 257.2
1531133731.7063258, 266.9
1531133741.7069182, 250.1
1531133751.7076, 245.8
1531133761.708084, 251.8
1531133771.7085876, 264.6
1531133781.7090745, 252.1
1531133791.7100341, 266.0
1531133801.7106414, 253.9
1531133811.7115386, 271.1
1531133821.712097, 260.2
1531133831.7128217, 269.8
1531133841.7134056, 263.4
1531133851.7140987, 261.3
1531133861.7147043, 269.3
1531133871.7153337, 261.0
1531133881.7158124, 267.1
1531133891.7162738, 272.2
1531133901.716745, 272.1
1531133911.717272, 268.3
1531133921.7177992, 266.4
1531133931.7186716, 192.0
1531133941.7192447, 247.3
1531133951.7197318, 261.0
1531133961.7204928, 259.2
1531133971.7210479, 254.6
1531133981.7216485, 267.1
1531133991.722365, 239.4
1531134001.723019, 206.3
1531134011.723745, 181.4
1531134021.724651, 235.9
1531134031.7252219, 226.4
1531134041.725723, 241.3
1531134051.7262654, 268.1
1531134061.7268074, 274.0
1531134071.727524, 263.6
1531134081.7281175, 262.7
1531134091.728862, 256.2
1531134101.7296689, 269.1
1531134111.7302003, 266.3
1531134121.7307236, 260.1
1531134131.7312808, 259.8
1531134141.7318676, 262.6
1531134151.732431, 257.9
1531134161.7330573, 226.9
1531134171.7336276, 262.0
1531134181.7343252, 261.0
1531134191.7348647, 260.6
1531134201.735394, 220.9
1531134211.736044, 262.9
1531134221.7365878, 257.6
1531134231.7371497, 255.4
1531134241.7378705, 269.3
1531134251.7387486, 263.1
1531134261.7393553, 253.4
1531134271.740121, 267.4
1531134281.7405837, 269.1
1531134291.7413604, 267.8
1531134301.7419643, 264.6
1531134311.742506, 258.9
1531134321.7431784, 216.8
1531134331.743744, 259.8
1531134341.7443836, 274.5
1531134351.7450528, 266.1
1531134361.7455437, 275.2
1531134371.7460532, 259.5
1531134381.7465677, 223.9
1531134391.747084, 273.1
1531134401.7476857, 274.5
1531134411.7482386, 270.0
1531134421.7489448, 270.6
1531134431.7494962, 270.0
1531134441.7499666, 260.5
1531134451.7504506, 256.2
1531134461.7510424, 256.4
1531134471.751651, 261.0
1531134481.7521865, 266.4
1531134491.7526922, 258.8
1531134501.7532504, 263.2
1531134511.753768, 264.4
1531134521.754272, 271.4
1531134531.75475, 268.5
1531134541.7552264, 274.8
1531134551.755711, 260.0
1531134561.7562382, 257.1
1531134571.7567394, 258.8
1531134581.7572808, 263.9
1531134591.7578359, 265.7
1531134601.758444, 266.9
1531134611.759125, 256.7
1531134621.760018, 266.6
1531134631.7604744, 243.8
1531134641.7609596, 262.0
1531134651.7615798, 265.1
1531134661.7622783, 273.4
1531134671.762797, 265.0
1531134681.7633715, 256.9
1531134691.763885, 274.6
1531134701.7644055, 264.2
1531134711.764975, 263.2
1531134721.7656534, 264.2
1531134731.7661295, 261.6
1531134741.7666032, 264.9
1531134751.7672782, 264.9
1531134761.767765, 264.8
1531134771.7683694, 264.4
1531134781.7689219, 269.8
1531134791.7696397, 269.9
1531134801.7702808, 265.3
1531134811.7709284, 268.8
1531134821.7715805, 269.3
1531134831.7722456, 265.6
1531134841.7728083, 259.6
1531134851.773432, 260.3
1531134861.7739964, 262.6
1531134871.774508, 264.4
1531134881.7750263, 273.0
1531134891.7756226, 270.3
1531134901.7761679, 268.2
1531134911.7768342, 266.1
1531134921.777581, 261.3
1531134931.7780852, 273.3
1531134941.7785463, 265.5
1531134951.7790148, 261.5
1531134961.779552, 272.2
1531134971.780145, 264.6
1531134981.7808123, 268.6
1531134991.781471, 271.6
1531135001.7820547, 271.4
1531135011.782522, 264.4
1531135021.7831464, 259.9
1531135031.7838538, 258.1
1531135041.784574, 230.3
1531135051.7853022, 273.9
1531135061.786084, 273.7
1531135071.7865891, 263.5
1531135081.7870884, 270.0
1531135091.7876768, 265.9
1531135101.788218, 274.2
1531135111.788785, 269.0
1531135121.7893, 263.4
1531135131.790179, 251.0
1531135141.7907054, 266.0
1531135151.7912548, 275.0
1531135161.791799, 264.4
1531135171.7923355, 267.5
1531135181.792952, 270.5
1531135191.7935793, 268.3
1531135201.7941763, 271.6
1531135211.794887, 269.8
1531135221.7957098, 274.0
1531135231.7962418, 269.0
1531135241.7967587, 271.9
1531135251.7973068, 267.5
1531135261.7977796, 268.2
1531135271.7982337, 269.3
1531135281.7987607, 264.4
1531135291.7993093, 272.9
1531135301.7997959, 275.9
1531135311.8002594, 278.6
1531135321.8007276, 272.3
1531135331.801211, 267.0
1531135341.8018906, 272.5
1531135351.8027027, 272.4
1531135361.8032722, 273.1
1531135371.8039753, 269.5
1531135381.8047125, 268.5
1531135391.8052716, 268.5
1531135401.8057802, 263.8
1531135411.806304, 261.6
1531135421.8068285, 270.8
1531135431.8073351, 272.5
1531135441.8081524, 271.5
1531135451.808877, 263.0
1531135461.8094316, 273.0
1531135471.8099904, 259.2
1531135481.8105416, 251.9
1531135491.8111115, 260.5
1531135501.8117611, 263.3
1531135511.8123627, 256.1
1531135521.812914, 260.0
1531135531.8135583, 263.3
1531135541.8142304, 268.3
1531135551.8151329, 268.1
1531135561.8156915, 269.7
1531135571.8162513, 258.8
1531135581.8168015, 269.1
1531135591.8173518, 270.3
1531135601.8180134, 267.1
1531135611.81861, 273.5
1531135621.8191514, 272.4
1531135631.819864, 272.3
1531135641.8206413, 259.1
1531135651.821261, 196.1
1531135661.8218856, 225.5
1531135671.8226206, 268.7
1531135681.8234131, 273.4
1531135691.823962, 268.2
1531135701.824606, 263.6
1531135711.8252518, 247.7
1531135721.8258047, 276.3
1531135731.8264422, 264.8
1531135741.8272173, 268.7
1531135751.8280964, 262.4
1531135761.8286223, 238.2
1531135771.8291616, 252.2
1531135781.829651, 270.2
1531135791.830171, 265.1
1531135801.8307636, 272.8
1531135811.831309, 265.8
1531135821.832186, 94.5
1531135831.832775, 77.0
1531135841.8333194, 168.0
1531135851.8337882, 271.7
1531135861.834541, 277.9
1531135871.8350987, 273.3
1531135881.8355715, 261.3
1531135891.8361142, 273.0
1531135901.8368015, 275.9
1531135911.8373432, 265.8
1531135921.8379796, 266.5
1531135931.838541, 260.1
1531135941.8394663, 265.5
1531135951.840165, 117.7
1531135961.840717, 66.9
1531135971.8413343, 62.6
1531135981.8420298, 61.1
1531135991.842605, 61.8
1531136001.8431761, 138.0
1531136011.8436863, 265.8
1531136021.8442562, 263.6
1531136031.8448155, 275.2
1531136041.8453863, 262.0
1531136051.845935, 261.4
1531136061.8465772, 247.5
1531136071.8471692, 246.5
1531136081.847731, 261.5
1531136091.848336, 262.9
1531136101.849049, 268.0
1531136111.8496196, 267.6
1531136121.8502307, 224.0
1531136131.8508034, 269.0
1531136141.8513973, 259.9
1531136151.8519247, 263.1
1531136161.8524806, 268.1
1531136171.8533735, 268.0
1531136181.8540092, 259.9
1531136191.8546944, 261.8
1531136201.8553667, 267.4
1531136211.855936, 272.8
1531136221.8564265, 266.1
1531136231.8569655, 270.4
1531136241.8574598, 262.2
1531136251.8578718, 264.7
1531136261.8583295, 268.4
1531136271.8588393, 273.7
1531136281.859485, 267.7
1531136291.859957, 264.3
1531136301.8605795, 266.3
1531136311.861184, 266.8
1531136321.8619506, 274.3
1531136331.8625238, 269.3
1531136341.8631797, 270.4
1531136351.863703, 268.5
1531136361.8642058, 265.1
1531136371.8649204, 272.4
1531136381.865455, 272.3
1531136391.865883, 262.8
1531136401.866402, 264.2
1531136411.8669636, 269.6
1531136421.8677766, 259.4
1531136431.8683524, 270.9
1531136441.8688536, 274.3
1531136451.8693345, 266.1
1531136461.869879, 274.0
1531136471.870377, 275.2
1531136481.8708029, 261.8
1531136491.8713632, 264.3
1531136501.871901, 266.7
1531136511.8724475, 269.7
1531136521.8730166, 266.4
1531136531.873484, 269.0
1531136541.8739452, 263.5
1531136551.874453, 251.3
1531136561.8749807, 274.3
1531136571.8755295, 264.4
1531136581.876034, 262.1
1531136591.8765972, 273.2
1531136601.8770874, 219.8
1531136611.8779275, 254.6
1531136621.878624, 188.7
1531136631.8793232, 250.3
1531136641.8802419, 272.6
1531136651.880762, 272.8
1531136661.8812554, 274.0
1531136671.881732, 274.1
1531136681.8821888, 264.1
1531136691.8827057, 262.1
1531136701.8832154, 272.3
1531136711.8838744, 262.3
1531136721.8845196, 202.9
1531136731.884987, 255.1
1531136741.885506, 268.2
1531136751.8860939, 267.6
1531136761.8866463, 222.9
1531136771.8871865, 264.9
1531136781.8877237, 268.2
1531136791.8881834, 229.8
1531136801.888847, 243.1
1531136811.8895419, 269.4
1531136821.8902194, 262.0
1531136831.8908644, 247.8
1531136841.8913224, 263.0
1531136851.89198, 272.9
1531136861.8927495, 213.2
1531136871.8934398, 273.6
1531136881.8940241, 232.4
1531136891.8949826, 266.5
1531136901.8956892, 228.1
1531136911.8962445, 274.3
1531136921.8967967, 272.8
1531136931.8973575, 236.4
1531136941.8978727, 241.3
1531136951.898467, 118.2
1531136961.8991227, 172.2
1531136971.8997183, 254.0
1531136981.9003372, 268.1
1531136991.9008923, 265.3
1531137001.9015088, 261.0
1531137011.9020731, 262.0
1531137021.9026022, 259.2
1531137031.9033377, 261.3
1531137041.9038918, 250.8
1531137051.904465, 259.0
1531137061.9050164, 252.4
1531137071.905557, 263.1
1531137081.9063098, 253.0
1531137091.9067845, 263.9
1531137101.9073405, 256.1
1531137111.9079437, 256.1
1531137121.908493, 254.7
1531137131.909041, 234.6
1531137141.9095955, 250.6
1531137151.910151, 263.5
1531137161.9106946, 270.0
1531137171.9112787, 268.9
1531137181.9118903, 267.5
1531137191.9123905, 253.8
1531137201.912946, 264.7
1531137211.9135873, 267.4
1531137221.9141448, 269.6
1531137231.9147043, 237.5
1531137241.915301, 267.2
1531137251.9158525, 256.7
1531137261.9164627, 268.5
1531137271.9172523, 269.6
1531137281.9178286, 269.4
1531137291.9183805, 271.1
1531137301.9191656, 255.2
1531137311.919722, 262.3
1531137321.9202504, 249.6
1531137331.9207344, 269.9
1531137341.921259, 260.1
1531137351.9221509, 269.2
1531137361.9228194, 270.9
1531137371.9233718, 262.0
1531137381.9239736, 266.9
1531137391.9245343, 268.9
1531137401.9251847, 231.5
1531137411.9258053, 237.6
1531137421.9263325, 221.3
1531137431.9268527, 252.0
1531137441.9273632, 244.3
1531137451.92779, 256.5
1531137461.9283257, 262.0
1531137471.928877, 269.4
1531137481.929662, 267.1
1531137491.9302497, 155.5
1531137501.9308035, 272.5
1531137511.9315412, 273.8
1531137521.9321086, 272.5
1531137531.9326668, 243.6
1531137541.9332314, 270.9
1531137551.933798, 264.2
1531137561.9343555, 260.6
1531137571.9352088, 105.1
1531137581.9358222, 216.1
1531137591.9363163, 85.4
1531137601.9371793, 255.3
1531137611.9379015, 211.1
1531137621.9385417, 249.3
1531137631.9391441, 190.0
1531137641.9397614, 266.6
1531137651.940317, 271.0
1531137661.940805, 145.8
1531137671.941314, 136.9
1531137681.9418716, 104.2
1531137691.9424345, 204.3
1531137701.9429276, 130.7
1531137711.943437, 267.6
1531137721.9440045, 267.1
1531137731.9445105, 266.9
1531137741.9452426, 274.0
1531137751.9458034, 272.6
1531137761.946274, 265.8
1531137771.9468138, 268.9
1531137781.9477592, 204.4
1531137791.94848, 105.4
1531137801.9493794, 155.7
1531137811.949901, 220.4
1531137821.9504464, 232.3
1531137831.951141, 252.1
1531137841.9517574, 133.0
1531137851.9523137, 248.5
1531137861.952813, 201.9
1531137871.953278, 198.0
1531137881.953782, 269.3
1531137891.9543333, 272.5
1531137901.9551373, 126.6
1531137911.955789, 82.2
1531137921.9564345, 132.9
1531137931.9569905, 150.5
1531137941.9575894, 64.0
1531137951.9582286, 103.4
1531137961.9587975, 160.4
1531137971.9593518, 268.0
1531137981.9599738, 240.1
1531137991.9605932, 73.6
1531138001.9611669, 72.7
1531138011.961673, 141.5
1531138021.962169, 92.5
1531138031.9629004, 61.5
1531138041.9635403, 52.8
1531138051.964147, 63.8
1531138061.9648, 65.5
1531138071.9653885, 164.3
1531138081.9659228, 263.1
1531138091.9663508, 257.6
